,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
498,83497824.69174261,0.0,114991090.9895567,0.005942182686414728,466946908.36645126,0.7074031867975658,9695195.36216505,0.0,96767921.20487039,0.0,84600000.0,0.0
499,83497824.69174261,0.0,106860238.4866137,0.0,72173982.38745528,0.16651057551789372,9695195.36216505,0.0,96767921.20487039,0.0,84600000.0,0.0
500,231247501.37449765,0.05202996389045978,182451541.5219873,0.0,842150179.9624249,1.97442791268537,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
501,181420849.26579878,0.0,215114140.28760323,0.044866185587699475,63337869.38346706,0.07609337923981496,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
502,181420849.26579878,0.0,187389968.00781664,0.005815042337532848,147880183.73753655,0.22177175829734067,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
503,181420849.26579878,0.0,182451541.5219873,0.0,37744017.64557907,0.045884163750623756,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
504,181420849.26579878,0.0,183210142.62666047,0.0009215520676664674,356118627.6257564,0.6441909175215517,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
505,181420849.26579878,0.0,182451541.5219873,0.0,86690798.90682414,0.13760671117047502,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
506,181420849.26579878,0.0,182451541.5219873,0.0,60667301.23855816,0.0717163871515146,41068097.16431339,0.01060072040854211,53114002.716882035,0.0,121200000.0,0.0
507,1079699548.1250024,0.447186205921341,182539089.1575114,6.388490762364161e-05,1846667108.090745,2.2969207625236843,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
508,181420849.26579878,0.0,190541149.43235707,0.00588450315695809,207767827.5018178,0.2964928333686015,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
509,181420849.26579878,0.0,182451541.5219873,0.0,83019925.16281457,0.14052635996053855,18545877.781152677,0.0,53114002.716882035,0.0,121200000.0,0.0
510,71223146.50296113,0.0,134864606.27476475,0.0,60031921.43603267,0.0,7332080.219521779,0.0,106858658.72928555,1.8048591133557605e-05,1695600000.0,6.685571861761416
511,71223146.50296113,0.0,194260428.16201296,0.009944701244221317,60031921.43603267,0.0,7332080.219521779,0.0,106770262.84273942,0.0,1695600000.0,3433.3987747754777
512,71223146.50296113,0.0,145237007.3395748,0.001499138512233433,60031921.43603267,0.0,7332080.219521779,0.0,106770262.84273942,0.0,1695600000.0,483.6488582801758
513,71223146.50296113,0.0,134864606.27476475,0.0,60031921.43603267,0.0,7332080.219521779,0.0,106770262.84273942,0.0,1695600000.0,0.0
514,71223146.50296113,0.0,137171575.1308093,0.0003996642682281026,60031921.43603267,0.0,7332080.219521779,0.0,106770262.84273942,0.0,1695600000.0,123.29613722210505
515,71223146.50296113,0.0,134864606.27476475,0.0,60031921.43603267,0.0,7332080.219521779,0.0,106770262.84273942,0.0,1695600000.0,0.0
516,71223146.50296113,0.0,134864606.27476475,0.0,60031921.43603267,0.0,36136972.20324614,0.0016666944036206487,106770262.84273942,0.0,1695600000.0,1784.2196700559068
517,71223146.50296113,0.0,143867994.049486,0.0009535191717267298,64645739.51517023,0.0008780463542028206,14421443.955416486,0.00035896200279030585,106770262.84273942,0.0,1695600000.0,754.8580963567988
518,71223146.50296113,0.0,144847201.45271564,0.0011925791312861049,60031921.43603267,0.0,7332080.219521779,0.0,106770262.84273942,0.0,1695600000.0,376.90914138485624
519,71223146.50296113,0.0,134864606.27476475,0.0,60031921.43603267,0.0,7332080.219521779,0.0,106770262.84273942,0.0,1695600000.0,0.0
520,37255203.23710208,0.0,79739115.52762899,0.0003365974065775916,55021520.85615872,0.0,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,156.0682364809291
521,37255203.23710208,0.0,365534358.06940866,0.03555865069376163,55021520.85615872,0.0,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,19603.648541095354
522,37255203.23710208,0.0,151075819.60811487,0.008181934593933474,55021520.85615872,0.0,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,4199.631286091657
523,37255203.23710208,0.0,83732746.84453404,0.0010160119417902712,55021520.85615872,0.0,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,478.87249528966527
524,37255203.23710208,0.0,95259902.25500208,0.0022589620672891397,55021520.85615872,0.0,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,1074.670567782847
525,37255203.23710208,0.0,77797112.44472042,0.0,55021520.85615872,0.0,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,0.0
526,37255203.23710208,0.0,86917985.33467464,0.0010232359375651886,55021520.85615872,0.0,35577264.03441414,0.0009911250686887186,79084435.94406682,0.0,999100000.0,1844.7294385305595
527,37255203.23710208,0.0,126239131.90750214,0.0041044748177812545,154085325.99391612,0.015465959023723146,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,5431.5409909838245
528,37255203.23710208,0.0,139934907.12531903,0.00557667863822644,55021520.85615872,0.0,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,2796.039098153186
529,37255203.23710208,0.0,81386573.15031025,0.00044452404871251846,55021520.85615872,0.0,16925244.491970196,0.0,79084435.94406682,0.0,999100000.0,205.1896673778049
530,222748186.40812343,0.021518632372116674,184298790.75256568,0.0,119144733.07917503,0.0,2220221.3241927135,0.0005485519827155247,48463701.69719181,0.0,559900000.0,683.1220842946609
531,165728610.25429183,0.0,184298790.75256568,0.0,119144733.07917503,0.0,0.0,0.0,48463701.69719181,0.0,559900000.0,0.0
532,165728610.25429183,0.0,184298790.75256568,0.0,119144733.07917503,0.0,0.0,0.0,48463701.69719181,0.0,559900000.0,0.0
533,165728610.25429183,0.0,184298790.75256568,0.0,119144733.07917503,0.0,3679439.8709990457,0.0008511611045585652,48463701.69719181,0.0,559900000.0,158.56795769842475
534,165728610.25429183,0.0,184298790.75256568,0.0,119144733.07917503,0.0,4241858.901005151,0.0008886374234708224,48463701.69719181,0.0,559900000.0,160.32293762477863
535,165728610.25429183,0.0,184298790.75256568,0.0,119144733.07917503,0.0,23765854.935528725,0.004530842661426512,48463701.69719181,0.0,559900000.0,1042.9279740456145
536,165728610.25429183,0.0,184298790.75256568,0.0,119144733.07917503,0.0,99816302.61093232,0.013526726979994318,48463701.69719181,0.0,559900000.0,3745.8383558505084
537,1443177223.554882,0.23062294385890691,184298790.75256568,0.0,144134515.16684243,0.0113575711712154,68441475.72482571,0.007877340634223885,48463701.69719181,0.0,559900000.0,7416.236086622659
538,165728610.25429183,0.0,184298790.75256568,0.0,119144733.07917503,0.0,9284273.260975398,0.001390576928859665,48463701.69719181,0.0,559900000.0,281.8185446280413
539,165728610.25429183,0.0,184298790.75256568,0.0,119144733.07917503,0.0,0.0,0.0,48463701.69719181,0.0,559900000.0,0.0
540,95213987.28559849,0.0,44780222.573925644,0.0028599740138342982,56177487.95005696,0.0031407169115806243,22403857.762533523,0.0,94182724.21680857,0.0,879600000.0,0.0
541,95213987.28559849,0.0,335446141.8589529,0.3127332872561928,55021520.85615872,0.0,22403857.762533523,0.0,94182724.21680857,0.0,879600000.0,0.0
542,95213987.28559849,0.0,111796629.30981517,0.07016792235208967,55021520.85615872,0.0,22403857.762533523,0.0,94182724.21680857,0.0,879600000.0,0.0
543,95213987.28559849,0.0,50182823.94635292,0.010057262479282649,55021520.85615872,0.0,22403857.762533523,0.0,94182724.21680857,0.0,879600000.0,0.0
544,95213987.28559849,0.0,60880202.30878867,0.02030183076006257,55021520.85615872,0.0,22403857.762533523,0.0,94182724.21680857,0.0,879600000.0,0.0
545,95213987.28559849,0.0,42818415.6714978,0.0,55021520.85615872,0.0,24728800.28605859,0.0011518189453289891,94182724.21680857,0.0,879600000.0,0.0
546,95213987.28559849,0.0,52378835.95855048,0.008928313797615287,55021520.85615872,0.0,77528554.9280494,0.02352312567420856,94182724.21680857,0.0,879600000.0,0.0
547,95213987.28559849,0.0,106259963.68333185,0.04453074993576211,254620100.77658847,0.2579508867162861,38232191.54987573,0.005263877251042658,94182724.21680857,0.0,879600000.0,0.0
548,95213987.28559849,0.0,102081903.72615466,0.043248709576940735,55021520.85615872,0.0,22403857.762533523,0.0,94182724.21680857,0.0,879600000.0,0.0
549,95213987.28559849,0.0,49050434.641693644,0.005875122865972656,55021520.85615872,0.0,22403857.762533523,0.0,94182724.21680857,0.0,879600000.0,0.0
550,566399066.9744991,0.15931575937354892,154728075.86138678,0.0,102517708.71215674,0.0,39936122.47920863,0.0,169049058.4003603,0.0,0.0,3508.8646735219186
551,117818559.7239252,0.0,154728075.86138678,0.0,102517708.71215674,0.0,39936122.47920863,0.0,169049058.4003603,0.0,0.0,0.0
552,126216608.94908214,0.0026489723760398554,154728075.86138678,0.0,102517708.71215674,0.0,39936122.47920863,0.0,169049058.4003603,0.0,0.0,83.06768950968855
553,117818559.7239252,0.0,154728075.86138678,0.0,102517708.71215674,0.0,39936122.47920863,0.0,169049058.4003603,0.0,0.0,0.0
554,148597839.77578855,0.009605122863688675,154728075.86138678,0.0,102517708.71215674,0.0,39936122.47920863,0.0,169049058.4003603,0.0,0.0,278.6940691509134
555,128396445.23774388,0.0026596860927822165,154728075.86138678,0.0,102517708.71215674,0.0,39936122.47920863,0.0,169049058.4003603,0.0,0.0,83.74743925329557
556,805097207.5668182,0.15945561630974242,154728075.86138678,0.0,102517708.71215674,0.0,41474569.172803044,0.0002660706587647946,169049058.4003603,0.0,0.0,3563.3471803523034
557,1056955451.927697,0.1688772381826584,154728075.86138678,0.0,444040037.91205925,0.1586028873939034,39936122.47920863,0.0,169049058.4003603,0.0,0.0,9631.541249853326
558,998009869.010413,0.15696357339966044,154728075.86138678,0.0,102517708.71215674,0.0,39936122.47920863,0.0,169049058.4003603,0.0,0.0,3469.232244194267
559,344622250.6869225,0.05430378818527833,154728075.86138678,0.0,102517708.71215674,0.0,39936122.47920863,0.0,169049058.4003603,0.0,0.0,1194.5345585566592
560,124145628.13418332,0.0,38845853.11390176,0.0008626362165684583,81331779.12074214,0.06544194682906258,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
561,124145628.13418332,0.0,283693691.2415791,0.2438017028969303,55749126.209561795,0.0,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
562,124145628.13418332,0.0,96555871.79701221,0.05559279915098676,55749126.209561795,0.0,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
563,124145628.13418332,0.0,43708991.54936193,0.007251676657545517,55749126.209561795,0.0,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
564,124145628.13418332,0.0,50473053.96430591,0.013425590859586799,65276301.28074591,0.019823355024727103,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
565,124145628.13418332,0.0,38245121.951764055,0.0,55749126.209561795,0.0,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
566,124145628.13418332,0.0,41786500.29606668,0.003303282272833406,55749126.209561795,0.0,36452665.67566377,0.0018384424684000124,79084435.94406682,0.0,850300000.0,0.0
567,168396998.1778919,0.021146591220096232,68239229.029683,0.021054919179735416,919597150.6845098,1.0442356419246823,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
568,124145628.13418332,0.0,81008030.0715726,0.03236491391124045,55749126.209561795,0.0,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
569,124145628.13418332,0.0,41186885.83762199,0.002747812206417115,55749126.209561795,0.0,32277267.86924096,0.0,79084435.94406682,0.0,850300000.0,0.0
570,156490049.99378717,0.0,108083458.32956028,0.0,72905897.48264879,0.008483274354928108,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,1799.075185805129
571,156490049.99378717,0.0,126659469.83394079,0.002474880638628728,45324187.55237766,0.0,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,1189.707326754023
572,156490049.99378717,0.0,108718714.0472395,6.8228699633902e-05,49732633.198567525,0.00115315802327922,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,272.3024802963867
573,156490049.99378717,0.0,108083458.32956028,0.0,45324187.55237766,0.0,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,0.0
574,156490049.99378717,0.0,108083458.32956028,0.0,58704850.69524926,0.0034909066446308893,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,731.5739395540395
575,156490049.99378717,0.0,108083458.32956028,0.0,45896454.31387544,0.00011983175024305538,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,24.736228648863317
576,156490049.99378717,0.0,108083458.32956028,0.0,45324187.55237766,0.0,24770634.198618997,0.00019159002937908575,90430170.7547297,0.0,563500000.0,218.73884646117259
577,156490049.99378717,0.0,108083458.32956028,0.0,843857488.130712,0.11757490218772854,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,30322.121907126384
578,156490049.99378717,0.0,108083458.32956028,0.0,60325829.79069586,0.002403351777266613,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,503.9357406694021
579,156490049.99378717,0.0,108083458.32956028,0.0,45902615.06102176,0.00012216698428264993,21556221.14781617,0.0,90430170.7547297,0.0,563500000.0,24.77967275912743
580,41300986.58001715,0.0004607040325674259,4910639.908762827,0.0007764460986249301,26403379.542306438,0.0,17803345.000196747,0.0,160323009.83563513,0.0,563500000.0,429.8975961538326
581,37255203.23710208,0.0,510353284.0449262,0.05676702531198994,26403379.542306438,0.0,17803345.000196747,0.0,160323009.83563513,0.0,563500000.0,32240.633469747438
582,37255203.23710208,0.0,134705190.7410577,0.01451742093760613,26403379.542306438,0.0,17803345.000196747,0.0,160323009.83563513,0.0,563500000.0,7588.084757278188
583,37255203.23710208,0.0,14132607.40260516,0.0020470042307861695,26403379.542306438,0.0,17803345.000196747,0.0,160323009.83563513,0.0,563500000.0,969.9143926312418
584,37255203.23710208,0.0,29113029.98628638,0.003705409252296558,26403379.542306438,0.0,17803345.000196747,0.0,160323009.83563513,0.0,563500000.0,1783.3762882373037
585,37255203.23710208,0.0,0.0,0.0,26403379.542306438,0.0,18242932.013001367,2.9704771195886077e-05,160323009.83563513,0.0,563500000.0,32.829680097230195
586,37255203.23710208,0.0,18450502.190870583,0.0020615973117101075,26403379.542306438,0.0,49993066.8769583,0.0016240157679471203,160323009.83563513,0.0,563500000.0,3381.5337215456634
587,553244605.4308466,0.029589367157623454,71594035.55895323,0.005979230020314149,327195103.9066966,0.04469000894331478,17803345.000196747,0.0,160323009.83563513,0.0,563500000.0,18668.87373334316
588,37255203.23710208,0.0,118623976.05399576,0.011069968746774928,26403379.542306438,0.0,17803345.000196747,0.0,160323009.83563513,0.0,563500000.0,5650.655246936485
589,37255203.23710208,0.0,6872009.241360396,0.0010139604258696277,26403379.542306438,0.0,17803345.000196747,0.0,160323009.83563513,0.0,563500000.0,468.91916141113256
590,469210446.0210272,0.37236018572534646,174450713.08138555,0.0,50962397.12067895,0.0,10304179.327127032,0.003020503401314883,154385062.98365566,0.0,146000000.0,0.0
591,77099991.75787257,0.0,176398194.33250284,0.0028201913771342957,50962397.12067895,0.0,8147940.704431515,0.001392993375250075,154385062.98365566,0.0,146000000.0,0.0
592,77099991.75787257,0.0,174450713.08138555,0.0,50962397.12067895,0.0,9780320.958044259,0.002088464205953945,154385062.98365566,0.0,146000000.0,0.0
593,77099991.75787257,0.0,174450713.08138555,0.0,50962397.12067895,0.0,20374835.686054848,0.009712654714454105,154385062.98365566,0.0,146000000.0,0.0
594,77099991.75787257,0.0,174450713.08138555,0.0,52357168.83402073,0.0030805082182165273,15961753.769135635,0.006157495197420648,154385062.98365566,0.0,146000000.0,0.0
595,77099991.75787257,0.0,174450713.08138555,0.0,50962397.12067895,0.0,57671113.66141608,0.027892438727070076,154385062.98365566,0.0,146000000.0,0.0
596,84084237.92065877,0.0044680427388327105,174450713.08138555,0.0,50962397.12067895,0.0,152416424.29188955,0.06273837512096025,154385062.98365566,0.0,146000000.0,0.0
597,1253040432.1138945,0.5623134667355807,174450713.08138555,0.0,365112177.6558921,0.38934932890366525,136442658.4758214,0.04333154830367089,154385062.98365566,0.0,146000000.0,0.0
598,94544748.02841972,0.008416934038988086,174450713.08138555,0.0,50962397.12067895,0.0,35654416.03409533,0.011956712537773327,154385062.98365566,0.0,146000000.0,0.0
599,77873311.49213624,0.0005033596335461961,174450713.08138555,0.0,50962397.12067895,0.0,7308244.837777968,0.0005710697579316625,154385062.98365566,0.0,146000000.0,0.0
600,1036134398.5740728,0.10621050624903262,40668172.04622406,0.0003514462255132712,52967973.44432734,0.0,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,14632.680178689772
601,138973384.07292515,0.0,524745304.368526,0.056214709689315745,52967973.44432734,0.0,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,30127.896014599253
602,147371433.29808208,0.000882990792013285,143372981.5115378,0.011738811275977971,52967973.44432734,0.0,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,5991.826175017011
603,138973384.07292515,0.0,52707762.42115809,0.002140445068505926,52967973.44432734,0.0,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,985.9306327692877
604,169752664.12478852,0.003201707621229559,61629111.92418113,0.0030487498744800907,108390376.68352307,0.012981073948146538,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,4649.253234774335
605,149551269.58674383,0.0008865620309274055,38245121.951764055,0.0,63203754.94934674,0.002431749384608165,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,655.8248262604296
606,837282522.3241085,0.054082907730460365,50829741.23084262,0.0014362749665379304,52967973.44432734,0.0,31504952.80601456,0.0006817190688042398,134967096.04856852,0.0,121200000.0,8950.098309666397
607,1935530781.7913322,0.10732468942112183,82097235.43708354,0.00375724204182222,1282623791.7822816,0.1837347326036417,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,62120.25101822072
608,1027713619.040416,0.0532227912310762,114876502.49009562,0.007908130272729836,52967973.44432734,0.0,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,11232.44957124497
609,365777075.0359224,0.018101262728426108,42226583.98902753,0.0007056712551177777,54131497.9993643,0.00038127193203071365,19364628.02360858,0.0,134967096.04856852,0.0,121200000.0,2856.6727067687652
610,78453877.84187987,0.0,42818415.6714978,0.0,66576606.990492254,0.013044967552958793,16563094.679399516,0.0,118473193.28313744,0.0,485000000.0,2793.9895783908933
611,78453877.84187987,0.0,168636513.4694775,0.014906038919966363,22167818.198803753,0.0,16563094.679399516,0.0,118473193.28313744,0.0,485000000.0,7688.401840728968
612,78453877.84187987,0.0,60275645.142191485,0.001989592088489872,22167818.198803753,0.0,16563094.679399516,0.0,118473193.28313744,0.0,485000000.0,960.0736561792103
613,78453877.84187987,0.0,42818415.6714978,0.0,22167818.198803753,0.0,16563094.679399516,0.0,118473193.28313744,0.0,485000000.0,0.0
614,78453877.84187987,0.0,45226650.63973528,0.00031635136784082055,36567621.93845624,0.0034810780364163676,16563094.679399516,0.0,118473193.28313744,0.0,485000000.0,867.6362178486354
615,78453877.84187987,0.0,42818415.6714978,0.0,22167818.198803753,0.0,19726415.695592023,0.00022330310466291852,118473193.28313744,0.0,485000000.0,227.92785801901442
616,78453877.84187987,0.0,42818415.6714978,0.0,22167818.198803753,0.0,94681209.60632166,0.004118329036360948,118473193.28313744,0.0,485000000.0,5721.283799934236
617,78453877.84187987,0.0,66832384.1815242,0.0020756520994568628,1734069137.0435154,0.24924451489497923,16563094.679399516,0.0,118473193.28313744,0.0,485000000.0,66944.90585719803
618,78453877.84187987,0.0,63427450.830369264,0.002014597983482959,22167818.198803753,0.0,16563094.679399516,0.0,118473193.28313744,0.0,485000000.0,964.359795182771
619,78453877.84187987,0.0,42818415.6714978,0.0,22167818.198803753,0.0,16563094.679399516,0.0,118473193.28313744,0.0,485000000.0,0.0
620,76431543.68310125,0.0,102336429.85235605,0.0,90104663.39403158,0.0,7332080.219521779,0.0,139421132.58903116,7.788902023208338e-05,1792200000.0,43.887482578834565
621,76431543.68310125,0.0,183659651.60438794,0.011958947209873613,90104663.39403158,0.0,7332080.219521779,0.0,138949625.56974256,0.0,1792200000.0,6771.800284318024
622,76431543.68310125,0.0,119445705.26971748,0.002231479782872912,90104663.39403158,0.0,7332080.219521779,0.0,138949625.56974256,0.0,1792200000.0,1164.847604907647
623,76431543.68310125,0.0,104230062.28416115,0.00032047824802983253,90104663.39403158,0.0,7332080.219521779,0.0,138949625.56974256,0.0,1792200000.0,153.3053298073135
624,76431543.68310125,0.0,107136152.0395064,0.0006599093734289733,90104663.39403158,0.0,7332080.219521779,0.0,138949625.56974256,0.0,1792200000.0,319.46097376674834
625,76431543.68310125,0.0,102336429.85235605,0.0,90104663.39403158,0.0,7865732.351752918,3.623877908341374e-05,138949625.56974256,0.0,1792200000.0,46.83423138515646
626,76431543.68310125,0.0,105246494.53563213,0.0003228378834967704,90104663.39403158,0.0,50592426.732713714,0.0020440753467832968,138949625.56974256,0.0,1792200000.0,3460.280559445974
627,76431543.68310125,0.0,116668572.19799875,0.0011980487071710866,136541666.48121238,0.006899950689755063,15083465.450366344,0.00031875468142749275,138949625.56974256,0.0,1792200000.0,2765.0009685324103
628,76431543.68310125,0.0,121766591.79853559,0.0015840376657198362,90104663.39403158,0.0,7332080.219521779,0.0,138949625.56974256,0.0,1792200000.0,805.4522742940433
629,76431543.68310125,0.0,105255453.4345685,0.0003247878584581604,90104663.39403158,0.0,7332080.219521779,0.0,138949625.56974256,0.0,1792200000.0,154.04401919843968
630,42291505.65437629,0.0,118427379.06875929,0.0,201764987.2575996,0.044988839750548106,4682186.45780551,0.0003731408461559769,131834239.3165331,0.0,115300000.0,10614.453845626249
631,42291505.65437629,0.0,120399615.0942757,0.00034667230910927097,61388169.36063866,0.001215434617717748,4544920.238909294,0.00032747025439813494,131834239.3165331,0.0,115300000.0,700.1505321098887
632,42291505.65437629,0.0,118427379.06875929,0.0,91252634.95386654,0.0071257577535823865,3257987.500493018,0.00023072328894736355,131834239.3165331,0.0,115300000.0,1692.1061468791954
633,42291505.65437629,0.0,118427379.06875929,0.0,55690229.411618516,0.0,22469780.186844565,0.0017196355789052694,131834239.3165331,0.0,115300000.0,2008.5548293337342
634,42291505.65437629,0.0,118427379.06875929,0.0,110868741.76996332,0.012879210395186793,14450000.340903226,0.0010277857799102616,131834239.3165331,0.0,115300000.0,3764.9105672117253
635,42291505.65437629,0.0,118427379.06875929,0.0,76822020.78997627,0.004954712296261143,63834296.12916266,0.0042158978115177026,131834239.3165331,0.0,115300000.0,6686.817033174881
636,42291505.65437629,0.0,118427379.06875929,0.0,59247670.736089855,0.0007605122160869926,146132580.35973722,0.00753242363191178,131834239.3165331,0.0,115300000.0,10947.875871285374
637,139256584.9100294,0.005612469995342191,118427379.06875929,0.0,1241200064.3679504,0.1758737582326046,69190510.0719709,0.0027518372162325857,131834239.3165331,0.0,115300000.0,49309.29795595353
638,42291505.65437629,0.0,118427379.06875929,0.0,101116733.81361842,0.00909998405064099,51509906.17928159,0.0025554596674592267,131834239.3165331,0.0,115300000.0,5108.48729197566
639,42291505.65437629,0.0,118427379.06875929,0.0,65124263.44921431,0.002437507519069874,646026.6629912731,6.869855094891836e-05,131834239.3165331,0.0,115300000.0,542.0160017156576
640,115834331.59023668,0.03207363882901405,88613111.95505467,0.0,338642223.86807287,0.7666525200814874,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
641,82177854.37813279,0.0,324292906.6668972,0.2637868013869908,20299287.62732069,0.0,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
642,82177854.37813279,0.0,151046266.31600225,0.06274768084620824,48914431.305427775,0.04593339065012042,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
643,82177854.37813279,0.0,95040819.93652566,0.00916386772903878,21071153.88985908,0.0020921907917336776,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
644,82177854.37813279,0.0,104283386.79680496,0.01744491761530159,122846732.83518036,0.2007179766789683,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
645,82177854.37813279,0.0,88613111.95505467,0.0,54271514.49763636,0.06849717476647688,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
646,82177854.37813279,0.0,97862232.10898459,0.008629732755131273,25952320.815889433,0.009986772412605874,25501969.795039557,0.006507798694092321,130340161.70044631,0.0,236500000.0,0.0
647,851842897.473232,0.3679476106225588,116971667.59615839,0.019975199731213134,1754135170.1424446,2.119295765951872,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
648,82177854.37813279,0.0,140290122.3512398,0.03780176145345761,60041668.447999656,0.0675657662062344,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
649,82177854.37813279,0.0,94845130.92525052,0.005875122865972656,43431439.195003375,0.0513184524140024,12586457.998778107,0.0,130340161.70044631,0.0,236500000.0,0.0
650,132646089.01706745,0.0,210680621.06757158,0.0,123419760.20638329,0.0036589020860650634,30576104.75661025,0.0007635945804852963,164343975.51723242,0.0,115300000.0,229.21162195827173
651,132646089.01706745,0.0,221129986.44140494,0.005314748260781028,119690905.76778156,0.0,28110557.82447955,0.0,164343975.51723242,0.0,115300000.0,409.9432070309408
652,132646089.01706745,0.0,213047808.98614466,0.0010085519920431812,119690905.76778156,0.0,28110557.82447955,0.0,164343975.51723242,0.0,115300000.0,75.63509140015792
653,132646089.01706745,0.0,210680621.06757158,0.0,119690905.76778156,0.0,32414167.22820213,0.0012780596066612959,164343975.51723242,0.0,115300000.0,203.32532609272585
654,132646089.01706745,0.0,210680621.06757158,0.0,119690905.76778156,0.0,31313972.521951284,0.0007618179905133173,164343975.51723242,0.0,115300000.0,111.98039970394089
655,132646089.01706745,0.0,210680621.06757158,0.0,119690905.76778156,0.0,50563983.71315683,0.004046442520598905,164343975.51723242,0.0,115300000.0,810.4614589594185
656,132646089.01706745,0.0,210680621.06757158,0.0,119690905.76778156,0.0,126533118.8540707,0.015274584991294691,164343975.51723242,0.0,115300000.0,3518.7642457949346
657,132646089.01706745,0.0,211089032.63805225,0.00010983359894378037,290020029.43391836,0.07909985966068694,110571842.8759425,0.010192277252245252,164343975.51723242,0.0,115300000.0,5179.928037686216
658,132646089.01706745,0.0,211895013.25146908,0.0003213684429061735,119690905.76778156,0.0,36210489.53485847,0.001399328903385097,164343975.51723242,0.0,115300000.0,250.62525805528801
659,132646089.01706745,0.0,210680621.06757158,0.0,119690905.76778156,0.0,28110557.82447955,0.0,164343975.51723242,0.0,115300000.0,0.0
